bucket,run,intervention,prompt,prompt_i,response,transfer_entropy,cross_entropy_nll,nsm_coherence,verifier_similarity,betti0,betti1
factual,177,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,177,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,177,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,177,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,178,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,178,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,178,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,178,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,179,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,179,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,179,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,179,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,180,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,180,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,180,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,180,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,181,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,181,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,181,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,181,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,182,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,182,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,182,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,182,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,183,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,183,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,183,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,183,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,184,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,184,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,184,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,184,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,185,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,185,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,185,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,185,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
factual,186,baseline,Explain the greenhouse effect in two sentences.,Explain the greenhouse effect in two sentences.,[MODEL OUTPUT] Explain the greenhouse effect in two sentences. …,0.6931471805564454,10.82271671295166,0.034482758620689655,0.9411335587501526,10,2
factual,186,embed_noise,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9677702188491821,10,2
factual,186,delay_think,Explain the greenhouse effect in two sentences.,"(Take a deep breath and think for a moment.)
Explain the greenhouse effect in two sentences.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Exp …",0.6931471805564454,10.828198432922363,0.05172413793103448,0.9046778976917267,13,2
factual,186,force_chain,Explain the greenhouse effect in two sentences.,"Explain the greenhouse effect in two sentences.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Explain the greenhouse effect in two sentences.
 …",0.6931471805564454,10.821605682373047,0.034482758620689655,0.9083847999572754,10,2
